id,created_at,closed_at,state,comments,title
2583,2020-08-31 10:46:41.000000000,1970-01-01 00:00:00.000000001,open,6,incorrect behavior of moveSteps and pointInDirection blocks
2582,2020-08-30 19:29:00.000000000,1970-01-01 00:00:00.000000001,open,0,Incorrected menu documentation
2581,2020-08-29 13:53:08.000000000,1970-01-01 00:00:00.000000001,open,0,Bump json from 9.0.6 to 10.0.0
2580,2020-08-28 18:42:16.000000000,1970-01-01 00:00:00.000000001,open,0,Performance boost for Cast methods
2579,2020-08-28 18:37:51.000000000,1970-01-01 00:00:00.000000001,open,0,Cast.isInt should use modulo instead of parseInt for checking if it's int
2578,2020-08-28 14:17:25.000000000,1970-01-01 00:00:00.000000001,open,0,Bump scratch-render from 0.1.0-prerelease.20200610224308 to 0.1.0-prerelease.20200827214414
2577,2020-08-28 09:27:35.000000000,1970-01-01 00:00:00.000000001,open,0,Procedures named with Object prototype attr names cause crash upon executing
2576,2020-08-28 04:30:51.000000000,1970-01-01 00:00:00.000000001,open,0,Runtime.startHats calls goToNextBlock on retired threads
2575,2020-08-27 23:19:45.000000000,1970-01-01 00:00:00.000000001,open,0,Performance: introduce peekStack/peekStackFrame caching
2574,2020-08-27 23:03:46.000000000,1970-01-01 00:00:00.000000001,open,0,Sequencer.retireThread is not erasing thead.stackFrames
2573,2020-08-27 14:07:31.000000000,2020-08-28 14:17:30.000000000,closed,1,Bump scratch-render from 0.1.0-prerelease.20200610224308 to 0.1.0-prerelease.20200826001335
2572,2020-08-27 14:06:47.000000000,1970-01-01 00:00:00.000000001,open,0,Bump scratch-l10n from 3.9.20200609200912 to 3.10.20200826030836
2571,2020-08-27 08:10:05.000000000,1970-01-01 00:00:00.000000001,open,0,Performance: Cast.toString should not call String if it's already string
2570,2020-08-26 13:30:28.000000000,1970-01-01 00:00:00.000000001,open,1,"Performance: in Cast.compare, check === first"
2569,2020-08-26 12:25:03.000000000,2020-08-27 19:11:30.000000000,closed,7,Feature Request: Inline JS
2568,2020-08-26 12:08:59.000000000,1970-01-01 00:00:00.000000001,open,0,Performance: cache getListContents and getItemNumOfList
2567,2020-08-25 06:56:48.000000000,1970-01-01 00:00:00.000000001,open,0,Bump worker-loader from 1.1.1 to 3.0.2
2566,2020-08-23 21:50:31.000000000,2020-08-24 03:55:53.000000000,closed,1,Question: How would you use profiler.js to time the duration of a stack?
2565,2020-08-21 17:18:29.000000000,2020-08-27 14:07:36.000000000,closed,1,Bump scratch-render from 0.1.0-prerelease.20200610224308 to 0.1.0-prerelease.20200820192709
2564,2020-08-21 17:17:41.000000000,1970-01-01 00:00:00.000000001,open,0,Bump @babel/core from 7.1.2 to 7.11.4
2563,2020-08-20 16:49:26.000000000,1970-01-01 00:00:00.000000001,open,0,log option of operator_mathof should use log10
2562,2020-08-19 14:37:35.000000000,1970-01-01 00:00:00.000000001,open,0,Bump scratch-blocks from 0.1.0-prerelease.1583868812 to 0.1.0-prerelease.20200818140148
2561,2020-08-19 14:36:48.000000000,2020-08-27 14:06:53.000000000,closed,1,Bump scratch-l10n from 3.9.20200609200912 to 3.10.20200819030716
