id,created_at,closed_at,state,comments,title
4311,2020-08-30 19:20:43.000000000,2020-08-31 11:36:48.000000000,closed,5, Patch making Plugwise Annatherm preset accept/synch with remote changes and allow events to react II
4310,2020-08-30 16:35:12.000000000,2020-08-30 19:15:16.000000000,closed,3,Patch making Plugwise Annatherm preset accept/synch  with remote changes  and allow events to react
4309,2020-08-30 12:53:38.000000000,2020-08-30 13:20:56.000000000,closed,1,Extra command from nowhere 
4308,2020-08-29 12:10:23.000000000,2020-08-30 23:52:44.000000000,closed,2,"Error in log about ""inactivation delay"" : wrong time unit"
4307,2020-08-28 12:48:11.000000000,1970-01-01 00:00:00.000000001,open,1,Adding MoceanSMS as alternative notification SMS carrier
4306,2020-08-27 20:00:30.000000000,2020-08-30 11:56:23.000000000,closed,5,New Feature Read only device [2020.2 stable]
4305,2020-08-27 09:36:21.000000000,2020-08-27 09:51:38.000000000,closed,1,Language strings/transifex
4304,2020-08-25 00:35:23.000000000,2020-08-26 10:31:02.000000000,closed,1,#4298 Enabled UpdateValue when OpenZWave::Notification::Type_ValueRef…
4303,2020-08-24 00:13:04.000000000,2020-08-24 00:28:39.000000000,closed,1,Fix warnings
4302,2020-08-23 22:25:10.000000000,2020-08-25 17:30:54.000000000,closed,11,Hardwaremonitor: Improve PI hardware detection
4301,2020-08-23 20:38:11.000000000,1970-01-01 00:00:00.000000001,open,2,AirconWithMe implementation
4300,2020-08-23 16:51:10.000000000,2020-08-23 19:33:24.000000000,closed,5,Wind speed multiply
4299,2020-08-23 16:18:18.000000000,2020-08-23 17:37:35.000000000,closed,9,Hardware Monitor: Add Clock Speeds
4298,2020-08-22 22:46:54.000000000,2020-08-27 13:33:12.000000000,closed,11,Z-wave reports interval not working
4297,2020-08-22 19:17:17.000000000,2020-08-23 01:14:46.000000000,closed,13,Please revert latest DB backup changes
4296,2020-08-21 15:19:21.000000000,2020-08-21 22:46:18.000000000,closed,14,Buidling challenge on Raspbian (latest/up2date)
4295,2020-08-18 16:44:25.000000000,1970-01-01 00:00:00.000000001,open,1,MySensors incorrect roller shutters children IDs
4294,2020-08-18 16:38:27.000000000,2020-08-18 18:02:37.000000000,closed,1,OpenWeatherMap: Fix for textual description of the hour of the forecast
4293,2020-08-18 00:03:10.000000000,2020-08-18 09:04:34.000000000,closed,1,Tune auto db backup (and prevent crash)
4292,2020-08-17 00:09:34.000000000,2020-08-17 09:57:50.000000000,closed,3,Distance virtual sensor does not convert between centimeters and inches correctly
4291,2020-08-15 00:42:15.000000000,1970-01-01 00:00:00.000000001,open,4,add new option (eg. set temp set childlock) to  device ts0601 
4290,2020-08-13 11:46:39.000000000,2020-08-13 19:45:32.000000000,closed,6,"Crashes after upgrading tot 2020.2 (12236), reason unknown"
4289,2020-08-13 11:46:00.000000000,1970-01-01 00:00:00.000000001,open,2,Fibaro FGR 223 not working as expected
4288,2020-08-12 16:06:52.000000000,2020-08-12 17:37:43.000000000,closed,20,Improvement/openweathermap (#4284) results in coredump
4287,2020-08-10 16:12:56.000000000,2020-08-22 15:47:28.000000000,closed,4,Loosing domoticz login password
4286,2020-08-04 01:36:35.000000000,2020-08-11 10:16:48.000000000,closed,1,Iterator fixes
4285,2020-08-03 10:28:02.000000000,2020-08-30 11:43:31.000000000,closed,4,"Correct ""open"" value for Fibaro Roller Shutter 3"
4284,2020-08-02 18:37:59.000000000,2020-08-11 18:44:23.000000000,closed,2,Improvement/openweathermap
4283,2020-08-02 04:42:38.000000000,2020-08-23 15:54:23.000000000,closed,5,MQTT prevent loop on updating Thermostat devicetypes
4282,2020-08-02 04:25:27.000000000,2020-08-23 15:52:05.000000000,closed,13,Updating a dummy Thermostat Setpoint caused a double event action/call
4281,2020-07-30 20:51:47.000000000,2020-08-31 11:21:00.000000000,closed,14,Feature: Mercedes Me connected Vehicle
4280,2020-07-30 14:56:07.000000000,2020-07-30 18:49:27.000000000,closed,0,Data push ; Add devicetype Counter incremental (fix for #3752)
4279,2020-07-30 04:12:23.000000000,2020-08-11 09:55:56.000000000,closed,0,OpenWebNet: added 'area 0' management
4278,2020-07-30 01:23:38.000000000,2020-08-15 02:13:08.000000000,closed,1,Crash in CEventSystem::SetEventTrigger
4277,2020-07-29 22:20:30.000000000,1970-01-01 00:00:00.000000001,open,11,ZWave powerplug sometimes reports wrong values
4276,2020-07-29 00:38:09.000000000,2020-08-20 17:47:15.000000000,closed,20,RFXCOM:  Please add Byron BY support for transmit
4275,2020-07-27 05:17:21.000000000,2020-07-29 09:06:45.000000000,closed,1,Support windspeed received in miles per hour
4274,2020-07-24 13:58:14.000000000,1970-01-01 00:00:00.000000001,open,1,Solaredge api three phase
4273,2020-07-19 15:43:08.000000000,1970-01-01 00:00:00.000000001,open,1,Notifications with Xiaomi temperature sensors
4272,2020-07-17 14:53:21.000000000,2020-07-17 16:07:50.000000000,closed,3,Add total nett usage to year report
4271,2020-07-16 19:50:59.000000000,2020-07-17 09:24:11.000000000,closed,3,Added accordion to notifications tab
4270,2020-07-16 17:59:13.000000000,1970-01-01 00:00:00.000000001,open,4,Devolo Radiator Thermostat temperature measuring lost
4269,2020-07-16 13:17:54.000000000,2020-07-16 15:03:35.000000000,closed,3,Manufacturer files for Fakro devices
4268,2020-07-16 12:46:50.000000000,2020-08-11 09:56:28.000000000,closed,4,Fakro manufacturer files
4267,2020-07-16 08:28:01.000000000,2020-07-22 22:39:55.000000000,closed,45,"OpenZWave, device becomes unusable"
4266,2020-07-14 14:53:05.000000000,2020-07-14 15:32:16.000000000,closed,5,Warning in the upgrade popup for database change.
