id,created_at,closed_at,state,comments,title
1677,2020-08-31 09:38:55.000000000,1970-01-01 00:00:00.000000001,open,0,Bump oshi-core from 4.9.4 to 5.2.5
1676,2020-08-31 09:38:38.000000000,2020-08-31 16:01:49.000000000,closed,0,Bump checkstyle from 8.35 to 8.36
1675,2020-08-31 09:38:37.000000000,2020-08-31 16:01:40.000000000,closed,0,Bump assertj-core from 3.17.0 to 3.17.1
1674,2020-08-30 04:11:53.000000000,1970-01-01 00:00:00.000000001,open,0,Jakarta Package Rename support will require a fork of spring
1673,2020-08-27 09:39:37.000000000,1970-01-01 00:00:00.000000001,open,0,Bump jmockit from 1.47 to 1.49
1672,2020-08-26 16:44:54.000000000,2020-08-27 03:07:57.000000000,closed,1,Update tomcats / jmockit usage
1671,2020-08-26 09:43:01.000000000,2020-08-26 16:00:10.000000000,closed,1,Bump formatter-maven-plugin from 2.12.1 to 2.12.2
1670,2020-08-24 09:49:14.000000000,2020-08-26 16:26:48.000000000,closed,1,Bump assertj-core from 3.16.1 to 3.17.0
1669,2020-08-17 09:39:12.000000000,2020-08-31 09:38:57.000000000,closed,1,Bump oshi-core from 4.8.2 to 5.2.4
1668,2020-08-12 09:29:15.000000000,2020-08-12 15:35:02.000000000,closed,1,Bump maven-resources-plugin from 3.1.0 to 3.2.0
1667,2020-08-11 09:42:30.000000000,2020-08-11 17:13:45.000000000,closed,1,Bump versions-maven-plugin from 2.7 to 2.8.1
1666,2020-08-10 09:38:35.000000000,2020-08-17 09:39:22.000000000,closed,1,Bump oshi-core from 4.8.2 to 5.2.3
1665,2020-08-07 10:12:39.000000000,2020-08-07 17:27:15.000000000,closed,1,Bump git-commit-id-plugin from 4.0.1 to 4.0.2
1664,2020-08-06 10:14:59.000000000,2020-08-06 22:28:18.000000000,closed,1,Bump spring-security.version from 5.3.3.RELEASE to 5.3.4.RELEASE
1663,2020-08-04 10:28:44.000000000,2020-08-05 21:30:16.000000000,closed,1,Bump checker-qual from 3.5.0 to 3.6.0
1662,2020-08-03 10:18:40.000000000,2020-08-05 21:28:38.000000000,closed,1,Bump jackson.version from 2.11.1 to 2.11.2
1661,2020-07-31 09:20:53.000000000,2020-07-31 16:53:51.000000000,closed,1,Bump spring-hateoas from 1.1.0.RELEASE to 1.1.1.RELEASE
1660,2020-07-30 09:29:31.000000000,2020-07-30 17:02:02.000000000,closed,1,Bump jetty-jspc-maven-plugin from 9.4.30.v20200611 to 9.4.31.v20200723
1659,2020-07-27 09:41:15.000000000,2020-07-27 17:23:34.000000000,closed,1,Bump checkstyle from 8.34 to 8.35
1658,2020-07-27 09:40:57.000000000,2020-07-27 17:23:47.000000000,closed,1,Bump commons-text from 1.8 to 1.9
1657,2020-07-22 10:05:36.000000000,2020-07-23 05:48:46.000000000,closed,1,Bump spring.version from 5.2.7.RELEASE to 5.2.8.RELEASE
1656,2020-07-20 11:56:05.000000000,2020-08-10 09:38:37.000000000,closed,1,Bump oshi-core from 4.8.2 to 5.2.2
1655,2020-07-17 09:20:14.000000000,2020-07-17 21:10:16.000000000,closed,1,Bump commons-lang3 from 3.10 to 3.11
1654,2020-07-16 09:46:45.000000000,2020-07-16 18:05:48.000000000,closed,1,Bump git-commit-id-plugin from 4.0.0 to 4.0.1
1653,2020-07-15 10:23:28.000000000,2020-07-20 11:56:08.000000000,closed,1,Bump oshi-core from 4.8.2 to 5.2.1
1652,2020-07-15 10:23:23.000000000,2020-07-15 17:09:49.000000000,closed,1,Bump jna.version from 5.5.0 to 5.6.0
1651,2020-07-14 10:16:39.000000000,2020-07-15 07:31:34.000000000,closed,1,Bump formatter-maven-plugin from 2.12.0 to 2.12.1
1650,2020-07-14 10:16:12.000000000,2020-07-15 07:31:21.000000000,closed,1,Bump maven-war-plugin from 3.3.0 to 3.3.1
1649,2020-07-07 18:44:26.000000000,2020-07-09 02:02:36.000000000,closed,4,Fix 1332
1648,2020-07-07 09:40:25.000000000,2020-07-07 17:13:37.000000000,closed,3,Bump jakarta.inject-api from 1.0.1 to 2.0.0
1647,2020-07-06 09:45:05.000000000,2020-07-07 03:12:58.000000000,closed,1,Bump animal-sniffer-annotations from 1.18 to 1.19
1646,2020-07-05 03:55:34.000000000,2020-08-26 16:27:39.000000000,closed,1,Bump xstream from 1.4.12 to 1.4.12-java7
1645,2020-07-05 03:53:51.000000000,2020-07-05 03:54:59.000000000,closed,1,Create Dependabot config file
