id,created_at,closed_at,state,comments,title
4257,2020-08-31 16:20:30.000000000,1970-01-01 00:00:00.000000001,open,0,API method for determining whether an entity is ticking
4256,2020-08-31 14:49:32.000000000,2020-08-31 14:50:41.000000000,closed,1,Server Crashing Unexpectedly
4255,2020-08-31 14:44:38.000000000,1970-01-01 00:00:00.000000001,open,0,Exception ticking world (1.16.2)
4254,2020-08-31 14:42:59.000000000,2020-08-31 14:49:05.000000000,closed,1,Server Crashing Unexpectedly
4253,2020-08-31 09:14:55.000000000,2020-08-31 09:29:04.000000000,closed,3,Pistons explode rather than extend against warped fungus?
4252,2020-08-30 18:28:09.000000000,1970-01-01 00:00:00.000000001,open,0,"Trigger ""player killed entity"" don't work with NBT data entity in Advancements Pack."
4251,2020-08-30 13:27:03.000000000,1970-01-01 00:00:00.000000001,open,0,Entity Id generator API
4250,2020-08-30 12:24:37.000000000,2020-08-30 13:00:30.000000000,closed,1,Update Paperclip submodule
4249,2020-08-30 11:32:33.000000000,2020-08-30 19:33:25.000000000,closed,0,Fix CraftTeam null check
4248,2020-08-30 09:01:21.000000000,2020-08-30 21:57:16.000000000,closed,0,Add issue template config
4247,2020-08-30 07:33:34.000000000,2020-08-31 15:12:14.000000000,closed,0,Properly pass the close reason for new inventory opens (#2658)
4246,2020-08-30 03:08:16.000000000,2020-08-30 08:15:43.000000000,closed,1,InventoryClickEvent#getAction method always returning PLACE_ALL in creative menu
4245,2020-08-30 00:23:21.000000000,1970-01-01 00:00:00.000000001,open,0,Add PlayerInsertLecternBookEvent
4244,2020-08-29 23:54:48.000000000,1970-01-01 00:00:00.000000001,open,5,Reloading datapacks unregisters recipes added via Bukkit#addRecipe (SPIGOT-6084)
4243,2020-08-29 22:21:58.000000000,2020-08-29 22:26:50.000000000,closed,0,Update Armor items in PlayerArmorChangeEvent
4242,2020-08-29 13:32:39.000000000,1970-01-01 00:00:00.000000001,open,2,Placing the bed on the grass path changes the grass path to dirt despite canceling the event
4241,2020-08-29 06:05:42.000000000,1970-01-01 00:00:00.000000001,open,0,Wither projectiles traveling through bedrock from the end to spawn
4240,2020-08-29 05:10:55.000000000,2020-08-29 05:39:37.000000000,closed,5,1.16 Hex Colours not working in TextComponent
4239,2020-08-28 20:45:00.000000000,1970-01-01 00:00:00.000000001,open,2,Looks like my server's scoreboard is dead
