id,created_at,closed_at,state,comments,title
22520,2020-08-31 19:30:22.000000000,1970-01-01 00:00:00.000000001,open,0,dont use `false` as cache key for non utf8 path in normalizePath
22519,2020-08-31 19:23:19.000000000,1970-01-01 00:00:00.000000001,open,0,[stable19] set the mount id before calling storage wrapper
22518,2020-08-31 19:23:16.000000000,1970-01-01 00:00:00.000000001,open,0,[stable18] set the mount id before calling storage wrapper
22517,2020-08-31 18:39:32.000000000,2020-08-31 19:19:52.000000000,closed,2,set the mount id before calling storage wrapper
22516,2020-08-31 18:31:33.000000000,1970-01-01 00:00:00.000000001,open,2,"Sharing a Public Calendar with a Circle, breaks the public sharing."
22515,2020-08-31 17:09:46.000000000,1970-01-01 00:00:00.000000001,open,0,[stable19] Fix writing BLOBs to postgres with recent contacts interaction
22514,2020-08-31 14:32:25.000000000,1970-01-01 00:00:00.000000001,open,0,Fix S3 error handling
22513,2020-08-31 14:01:02.000000000,2020-08-31 17:27:32.000000000,closed,1,[stable17] Show disabled user count in occ user:report
22512,2020-08-31 13:57:23.000000000,1970-01-01 00:00:00.000000001,open,0,"I can't share file via Guzzle (PHP, Laravel)"
22511,2020-08-31 12:34:31.000000000,2020-08-31 13:04:49.000000000,closed,0,"Declare OCA.Search  directly, not via a monkey patch"
22510,2020-08-31 12:17:40.000000000,1970-01-01 00:00:00.000000001,open,0,Better feedback on trusted server status
22509,2020-08-31 11:17:43.000000000,1970-01-01 00:00:00.000000001,open,0,Cannot modify header information (Sapi.php:132) NC 19.0.2
22508,2020-08-31 03:59:09.000000000,1970-01-01 00:00:00.000000001,open,0,Integrity check fails for core/js/mimetypelist.js after upgrade to NC 20 beta 2
22507,2020-08-31 03:53:29.000000000,1970-01-01 00:00:00.000000001,open,0,Wrong PHP 7.2 warning after upgrade to NC 20 beta 2
22506,2020-08-31 02:54:01.000000000,1970-01-01 00:00:00.000000001,open,1,[20 beta 2] Toggle status CSS problem
22505,2020-08-31 02:31:54.000000000,1970-01-01 00:00:00.000000001,open,0,[20 Beta 2] Comments go outside of textbox.
22504,2020-08-30 22:11:39.000000000,2020-08-31 17:42:48.000000000,closed,2,[stable18] Fix clicks on actions menu of non opaque file rows in acceptance tests
22503,2020-08-30 22:09:29.000000000,2020-08-31 11:49:47.000000000,closed,1,[stable19] Fix clicks on actions menu of non opaque file rows in acceptance tests
22502,2020-08-30 22:04:10.000000000,2020-08-31 11:49:03.000000000,closed,2,Pimp Oauth2 table
22501,2020-08-30 16:56:02.000000000,1970-01-01 00:00:00.000000001,open,1," ""enforcing two-factor authentication""  Admin account locked out"
22500,2020-08-30 13:42:53.000000000,1970-01-01 00:00:00.000000001,open,0,Calendar Server: No invitation confirmation sent for some invitations accepted through Thunderbird/Lightning
22499,2020-08-30 13:13:50.000000000,2020-08-30 18:41:52.000000000,closed,2,trashbin_retention_obligation not respected in nextcloud 19
22498,2020-08-30 09:01:19.000000000,2020-08-30 09:19:59.000000000,closed,1,Collabora settings save
22497,2020-08-30 05:37:02.000000000,1970-01-01 00:00:00.000000001,open,2,"ftp external file:scan does loop by special characters in filename, or fails completly resulting in unusable folderstructures and or bloated database"
22496,2020-08-30 03:13:18.000000000,2020-08-30 03:45:14.000000000,closed,5,X-Forwarded-Proto is ignored
22495,2020-08-29 23:57:00.000000000,1970-01-01 00:00:00.000000001,open,3,generate checksum on the fly
22494,2020-08-29 21:23:40.000000000,2020-08-31 18:44:34.000000000,closed,4,Bump underscore from 1.10.2 to 1.11.0
22493,2020-08-29 21:22:53.000000000,1970-01-01 00:00:00.000000001,open,1,Bump sass-loader from 9.0.3 to 10.0.1
22492,2020-08-29 21:22:13.000000000,2020-08-31 12:01:18.000000000,closed,1,Bump @nextcloud/vue from 2.3.0 to 2.6.1
22491,2020-08-29 21:21:15.000000000,1970-01-01 00:00:00.000000001,open,3,Bump dompurify from 2.0.12 to 2.0.14
22490,2020-08-29 21:20:32.000000000,2020-08-30 22:06:11.000000000,closed,0,Bump webpack-node-externals from 2.5.1 to 2.5.2
22489,2020-08-29 21:20:18.000000000,1970-01-01 00:00:00.000000001,open,1,[NC20 beta2] logreader broken
