id,created_at,closed_at,state,comments,title
746,2020-08-24 16:28:45.000000000,2020-08-25 17:40:23.000000000,closed,3,"ra2 crashed, first click after start "
745,2020-08-23 15:42:55.000000000,2020-08-23 21:24:07.000000000,closed,0,Add missing newlines to file endings
744,2020-08-23 15:26:03.000000000,2020-08-23 21:24:07.000000000,closed,0,MiniYaml files missing ending newlines
743,2020-08-13 19:39:09.000000000,2020-08-13 20:51:44.000000000,closed,0,Remove whitespace-only lines from chrome.yaml
742,2020-08-13 18:50:16.000000000,2020-08-13 20:51:44.000000000,closed,0,chrome.yaml contains some whitespace-only lines
741,2020-08-03 06:02:04.000000000,2020-08-03 11:51:16.000000000,closed,1,"Traits/Conditions/GrantTimedConditionOnDeploy.cs(82,89): error CS0535: 'GrantTimedConditionOnDeploy' does not implement interface member 'IIssueDeployOrder.CanIssueDeployOrder(Actor, bool)' [/Users/catalina/Downloads/OpenRA2/OpenRA.Mods.RA2/OpenRA.Mods.RA2.csproj]"
740,2020-08-02 21:03:53.000000000,2020-08-04 17:20:23.000000000,closed,3,just some remarks
738,2020-07-23 18:08:26.000000000,1970-01-01 00:00:00.000000001,open,5,Update engine version to release-20200503.
737,2020-07-01 19:16:25.000000000,2020-07-01 21:25:42.000000000,closed,10,Errors when running make all on macOS
736,2020-06-30 23:53:06.000000000,2020-07-01 20:04:58.000000000,closed,2,Errors for Mono
735,2020-06-17 22:27:48.000000000,1970-01-01 00:00:00.000000001,open,11,Added more landing pads to the Airforce Command Center
734,2020-06-03 15:30:36.000000000,2020-06-15 23:29:26.000000000,closed,1,Set the working directory for Powershell IO methods
733,2020-06-03 15:12:15.000000000,2020-06-03 19:38:51.000000000,closed,0,Fix a style warning in CreateTintedCellsWarhead
732,2020-06-03 12:37:52.000000000,2020-06-15 23:29:26.000000000,closed,3,"Unable to find mod.config, looking in wrong directory"
731,2020-05-30 15:29:15.000000000,2020-05-30 18:27:02.000000000,closed,0,Removed unused preview image
730,2020-05-25 15:43:55.000000000,2020-05-26 13:20:10.000000000,closed,0,Changed the amount of animation ticks of Ore referines
729,2020-05-25 15:43:09.000000000,2020-05-26 13:20:10.000000000,closed,0,Ore refinery animations are too slow
728,2020-05-25 15:40:13.000000000,1970-01-01 00:00:00.000000001,open,2,Applied some animation corrections for buildings when player is on low powered.
727,2020-05-25 15:33:44.000000000,1970-01-01 00:00:00.000000001,open,0,Incorrect pause animations when player is on low power for certain buildings
726,2020-05-25 03:01:42.000000000,2020-05-25 10:45:56.000000000,closed,0,Changed superweapon descriptions
725,2020-05-25 02:59:01.000000000,2020-05-25 12:42:30.000000000,closed,1,Different superweapon title compare to the original game
724,2020-05-25 02:25:23.000000000,2020-05-25 10:45:19.000000000,closed,0,Added missing EndChargeSpeechNotification for Superweapons
723,2020-05-24 19:00:02.000000000,2020-05-25 02:10:06.000000000,closed,1,Renamed superweapon descriptions and added missing notification speeches
722,2020-05-21 09:19:22.000000000,2020-07-10 00:32:30.000000000,closed,7,/bin/sh: msbuild: command not found
721,2020-05-16 14:58:37.000000000,2020-05-16 22:52:48.000000000,closed,0,Fixed Show Actor Tags debug command
720,2020-05-13 21:24:55.000000000,2020-05-20 12:58:11.000000000,closed,3,The SDK 'Microsoft.NET.Sdk' specified could not be found.
719,2020-05-10 19:00:37.000000000,1970-01-01 00:00:00.000000001,open,0,Wrong exit offsets on Aircraft Carrier and Destroyer
718,2020-05-05 15:56:27.000000000,2020-05-08 00:36:20.000000000,closed,0,Fix shadows of several civ buildings and decoration offsets.
717,2020-05-03 20:21:10.000000000,2020-05-04 13:16:39.000000000,closed,2,SIGILL crash upon running the game for the first time
716,2020-05-02 21:48:34.000000000,1970-01-01 00:00:00.000000001,open,0,Osprey and Hornet death sounds are missing
715,2020-05-02 21:03:36.000000000,1970-01-01 00:00:00.000000001,open,0,Naval units can't be repaired
714,2020-05-02 20:31:03.000000000,2020-05-02 21:26:10.000000000,closed,0,Fix naval units using the wrong voice when going to repair
713,2020-05-02 20:15:00.000000000,2020-05-02 21:25:51.000000000,closed,0,Fix production queues not having sound feedback
712,2020-05-02 20:05:43.000000000,2020-05-02 20:18:52.000000000,closed,0,Fix dolphins and squids not having targettypes when surfaced
711,2020-05-02 16:05:46.000000000,2020-05-02 16:25:03.000000000,closed,0,Manually overwrite the AutoTarget ScanRadius for kirovs
710,2020-05-02 12:56:31.000000000,1970-01-01 00:00:00.000000001,open,2,Terrain bleeding through the large building sprites
709,2020-05-01 22:08:34.000000000,1970-01-01 00:00:00.000000001,open,5,Added terror drone interaction with vehicles
708,2020-05-01 17:35:03.000000000,1970-01-01 00:00:00.000000001,open,2,Fixed naval sprite offsets
707,2020-05-01 17:09:10.000000000,2020-05-01 18:06:10.000000000,closed,1,Fixed Mirage tank disguising as more than trees
706,2020-04-25 13:42:22.000000000,2020-05-02 16:04:06.000000000,closed,8,Improved Kirov auto targeting
705,2020-04-25 04:10:13.000000000,2020-05-02 16:04:06.000000000,closed,0,Kirov Airship does not auto attack 
704,2020-04-24 19:12:59.000000000,1970-01-01 00:00:00.000000001,open,3,Need more language
703,2020-04-23 21:17:15.000000000,2020-05-10 19:01:11.000000000,closed,16,Added the Osprey
702,2020-04-22 23:50:13.000000000,1970-01-01 00:00:00.000000001,open,18,Added soviet ballistic missiles
701,2020-04-22 22:15:46.000000000,1970-01-01 00:00:00.000000001,open,0,Hornets don't enter when the Aircraft Carrier is moving
700,2020-04-11 21:09:14.000000000,1970-01-01 00:00:00.000000001,open,0,Nuke Select Rings
699,2020-04-05 17:14:47.000000000,2020-05-10 19:01:11.000000000,closed,0,Destroyer not attacking submarine with correct weapon
698,2020-04-04 13:38:26.000000000,2020-04-04 13:41:29.000000000,closed,1,Not possible to garrison buildings with recruits
697,2020-04-02 23:02:11.000000000,2020-04-02 23:09:53.000000000,closed,1,Provide Appimages / installers
696,2020-03-29 19:00:46.000000000,1970-01-01 00:00:00.000000001,open,1,Add Soviet Dreadnought
695,2020-03-26 22:23:08.000000000,2020-04-22 21:53:52.000000000,closed,0,Bots don't build a Naval Yard
694,2020-03-25 21:37:10.000000000,2020-05-01 18:06:09.000000000,closed,0,Mirage Tanks can disguise as more than trees
693,2020-03-25 02:30:46.000000000,2020-05-13 22:08:50.000000000,closed,1,apocalypse tank leaving the war factory doesn't close the doors properly
692,2020-03-24 18:47:43.000000000,1970-01-01 00:00:00.000000001,open,3,Ore harvester can get promoted via crates
691,2020-03-23 00:33:26.000000000,2020-03-24 01:57:14.000000000,closed,0,Fixed resource offset issues
690,2020-03-22 22:42:24.000000000,1970-01-01 00:00:00.000000001,open,0,Bridges don't appear on map previews
689,2020-03-22 22:08:51.000000000,1970-01-01 00:00:00.000000001,open,0,High Bridge Demolishing and Repair is missing
688,2020-03-22 17:34:30.000000000,2020-03-22 17:55:19.000000000,closed,0,Added Z Offsets to rocks
